Year_month,DANE_Year_Month,Period,Codigo.DANE.period,Codigo.DANE.year,Codigo.DANE,Year,Month,SST12,SST3,SST34,SST4,NATL,SATL,TROP,SOI,Equatorial_SOI,CPOLR,Winds_Equator,Rain,Temperature,MPI,min_masl,vectors,Total_pob,cases,sir,excess
2018-1,27495-2018-1,133,27495133,274952018,27495,2018,1,23.78,24.59,25.87,28.02,26.26,25.72,27.5,1.8,-2.3,23.8,18.9,386.3498612,24.38532349,72.9,100,31.14942529,16223,14,28.45152211,1
2018-2,27495-2018-2,134,27495134,274952018,27495,2018,2,25.61,25.59,26.06,27.84,25.49,26.31,27.72,-0.8,-0.1,2.8,17.5,135.9757097,24.96581445,72.9,100,31.14942529,16223,14,33.25636565,1
2018-3,27495-2018-3,135,27495135,274952018,27495,2018,3,25.85,26.43,26.5,28.04,25.52,26.82,28.15,2.4,-1.1,13.06,19.8,199.5475984,25.14830602,72.9,100,31.14942529,16223,11,22.9650444,1
2018-4,27495-2018-4,136,27495136,274952018,27495,2018,4,24.89,27.08,27.31,28.56,25.64,26.96,28.56,0.8,-0.6,20.87,12.6,282.8374469,25.03515393,72.9,100,31.14942529,16223,16,28.12879344,1
2018-5,27495-2018-5,137,27495137,274952018,27495,2018,5,24.07,27.07,27.77,28.92,25.84,26.24,28.51,0.6,-0.1,14.55,5.9,503.870803,25.22341357,72.9,100,31.14942529,16223,10,15.66321535,1
2018-6,27495-2018-6,138,27495138,274952018,27495,2018,6,22.48,26.82,27.86,29.08,26.03,25.14,28.02,-0.2,0.4,9.45,-2.9,530.7809618,25.1919216,72.9,100,31.14942529,16223,11,18.48802542,1
2018-7,27495-2018-7,139,27495139,274952018,27495,2018,7,21.54,26.14,27.52,29.01,26.75,23.94,27.51,0.4,-0.7,2.83,3,528.7022566,25.11624695,72.9,100,31.14942529,16223,14,23.21983013,1
2018-8,27495-2018-8,140,27495140,274952018,27495,2018,8,20.67,25.36,27.18,29.16,27.45,23.36,27.29,-0.5,-0.4,2.74,-3,433.5859295,25.27415858,72.9,100,31.14942529,16223,16,30.98811908,1
2018-9,27495-2018-9,141,27495141,274952018,27495,2018,9,20.6,25.29,27.1,29.13,28.14,23.17,27.45,-1.5,-0.2,1.67,-5.6,524.3770807,25.10238375,72.9,100,31.14942529,16223,5,10.20290886,1
2018-10,27495-2018-10,142,27495142,274952018,27495,2018,10,21.15,25.85,27.63,29.56,28.15,23.75,27.83,0.6,0.5,3.21,-0.9,425.9973168,24.5394859,72.9,100,31.14942529,16223,6,10.97374599,1
2018-11,27495-2018-11,143,27495143,274952018,27495,2018,11,22.4,26.12,27.69,29.46,27.51,24.2,28.06,-0.1,0.6,-4.24,7.8,459.5740854,24.78110685,72.9,100,31.14942529,16223,2,4.008421752,1
2018-12,27495-2018-12,144,27495144,274952018,27495,2018,12,23.67,26.21,27.54,29.41,26.45,24.97,28.08,1.7,-0.5,-4.27,14.4,388.026398,25.28643897,72.9,100,31.14942529,16223,4,8.345467728,1
2019-1,27495-2019-1,145,27495145,274952019,27495,2019,1,25.32,26.41,27.24,29.06,25.83,25.93,28.03,-0.1,0.3,-4.53,17.6,132.3528926,25.41968902,72.9,100,31.14942529,16459,6,8.511555658,1
2019-2,27495-2019-2,146,27495146,274952019,27495,2019,2,26.77,27.09,27.44,28.94,25.7,26.99,28.16,-2.3,1.9,-19.51,13,159.1837825,25.23471127,72.9,100,31.14942529,16459,1,1.371716111,1
2019-3,27495-2019-3,147,27495147,274952019,27495,2019,3,27.11,27.95,28.21,29.09,25.42,27.84,28.63,-0.5,0.7,-20.92,10.6,104.3662505,25.17997707,72.9,100,31.14942529,16459,3,3.724967737,1
2019-4,27495-2019-4,148,27495148,274952019,27495,2019,4,26.2,28.21,28.53,29.13,25.84,27.34,28.92,0.2,0.1,-11.1,9.9,360.6284233,25.44452856,72.9,100,31.14942529,16459,25,34.17642779,1
2019-5,27495-2019-5,149,27495149,274952019,27495,2019,5,24.76,27.87,28.63,29.41,26.27,26.47,28.82,-0.7,0.7,-13.58,3.1,581.9596214,25.72675287,72.9,100,31.14942529,16459,79,99.60081583,1
2019-6,27495-2019-6,150,27495150,274952019,27495,2019,6,23.15,27.07,28.31,29.53,26.89,25.12,28.3,-0.7,-0.2,-10.28,4.4,522.0884258,25.59949714,72.9,100,31.14942529,16459,45,64.35732911,1
2019-7,27495-2019-7,151,27495151,274952019,27495,2019,7,21.24,25.93,27.72,29.51,27.35,23.92,27.7,-0.6,0.3,-2.63,-4,524.9045926,25.11663216,72.9,100,31.14942529,16459,63,85.07311331,1
2019-8,27495-2019-8,152,27495152,274952019,27495,2019,8,20.39,25.11,27.05,29.31,27.89,23.06,27.34,-0.2,0,-0.22,-2.2,457.6348029,24.83867766,72.9,100,31.14942529,16459,50,84.3914425,1
2019-9,27495-2019-9,153,27495153,274952019,27495,2019,9,19.86,24.8,26.75,29.25,28.55,23.24,27.35,-1.9,1,4.99,-8.5,441.9928576,24.41388336,72.9,100,31.14942529,16459,40,68.41082191,1
2019-10,27495-2019-10,154,27495154,274952019,27495,2019,10,19.94,25.25,27.28,29.53,28.48,23.56,27.73,-0.6,-0.2,3.5,-2.3,540.5803865,24.34372272,72.9,100,31.14942529,16459,22,39.34906712,1
2019-11,27495-2019-11,155,27495155,274952019,27495,2019,11,21.49,25.57,27.28,29.4,27.73,24.74,28.02,-1.4,0,4.85,8,436.4139022,24.44368421,72.9,100,31.14942529,16459,6,12.12662804,1
2019-12,27495-2019-12,156,27495156,274952019,27495,2019,12,23.11,25.56,27.08,29.29,26.8,25.57,28.09,-0.9,0,0.43,9.8,439.3353873,24.71162082,72.9,100,31.14942529,16459,16,36.82723162,1
2020-1,27495-2020-1,157,27495157,274952020,27495,2020,1,24.49,25.89,27.08,29.16,26.07,26.7,28.19,0.3,0,-12.41,20.1,213.3367262,25.16391387,72.9,100,31.14942529,16642,22,36.02339,1
2020-2,27495-2020-2,158,27495158,274952020,27495,2020,2,26.24,26.48,27.09,28.98,25.79,27.23,28.34,-0.1,0.8,-16.23,20.5,172.1965662,25.56835746,72.9,100,31.14942529,16642,38,60.46558674,1
2020-3,27495-2020-3,159,27495159,274952020,27495,2020,3,27.04,27.34,27.7,28.95,25.96,27.69,28.74,-0.2,0.3,3,15.5,95.42226681,25.11889505,72.9,100,31.14942529,16642,43,62.96481158,1
2020-4,27495-2020-4,160,27495160,274952020,27495,2020,4,26.01,27.96,28.22,29.04,26.33,27.49,29.06,0.3,0.9,10.59,12.4,319.2118229,25.04695224,72.9,100,31.14942529,16642,108,135.9751783,1
2020-5,27495-2020-5,161,27495161,274952020,27495,2020,5,24.33,27.08,27.67,28.83,26.58,26.81,28.79,0.7,0,7.44,9.9,619.3487848,25.67994583,72.9,100,31.14942529,16642,209,238.87572,1
2020-6,27495-2020-6,162,27495162,274952020,27495,2020,6,22.31,26.07,27.44,28.99,27.32,25.32,28.24,-0.6,-0.3,13.57,2,437.0805612,25.24540732,72.9,100,31.14942529,16642,65,90.2313718,1
2020-7,27495-2020-7,163,27495163,274952020,27495,2020,7,20.83,25.45,27.15,28.83,27.77,24.07,27.76,0.7,-1.4,9.24,3,447.8757235,24.82212344,72.9,100,31.14942529,16642,87,128.8764308,1
2020-8,27495-2020-8,164,27495164,274952020,27495,2020,8,20.17,24.79,26.38,28.36,28.15,23.52,27.38,1.8,-1.2,7.44,-2.5,434.6373411,24.74120781,72.9,100,31.14942529,16642,64,91.57279301,1
2020-9,27495-2020-9,165,27495165,274952020,27495,2020,9,19.82,24.21,26.12,28.25,28.54,23.16,27.28,1.5,-1.2,8.75,4,433.9541911,24.66944062,72.9,100,31.14942529,16642,29,46.19601114,1
2020-10,27495-2020-10,166,27495166,274952020,27495,2020,10,20.12,24.19,25.64,27.97,28.4,23.53,27.46,0.8,-1.5,11.11,9.3,452.4497681,24.52590598,72.9,100,31.14942529,16642,95,147.4108395,1
2020-11,27495-2020-11,167,27495167,274952020,27495,2020,11,20.95,24.17,25.59,27.98,27.78,24.01,27.62,1.1,-0.4,15.42,10.3,359.5341151,24.11699708,72.9,100,31.14942529,16642,70,115.3321181,1
2020-12,27495-2020-12,168,27495168,274952020,27495,2020,12,21.98,24.56,25.66,27.6,27.15,24.54,27.54,3,-1.5,19.3,24.5,556.6168194,24.42405722,72.9,100,31.14942529,16642,51,98.52836264,1
2021-1,27495-2021-1,169,27495169,274952021,27495,2021,1,23.78,25.16,25.67,27.22,26.48,25.6,27.45,3.2,-1.9,20.73,30.6,352.0124845,24.4316247,72.9,100,31.14942529,16780,16,25.9743343,1
2021-2,27495-2021-2,170,27495170,274952021,27495,2021,2,25.51,25.67,25.87,27.23,25.8,26.41,27.7,2.5,-1.1,11.18,25.2,306.6112996,25.31367458,72.9,100,31.14942529,16780,24,39.66509554,1
2021-3,27495-2021-3,171,27495171,274952021,27495,2021,3,26.18,26.69,26.69,27.81,25.69,26.89,28.17,0.6,-1,11.17,16.2,368.0732217,24.62651969,72.9,100,31.14942529,16780,23,34.43547874,1
2021-4,27495-2021-4,172,27495172,274952021,27495,2021,4,24.6,26.81,27.24,28.33,26.03,27.14,28.48,0.6,0.3,-4.76,17.2,477.988057,24.66398151,72.9,100,31.14942529,16780,28,42.98445073,1
2021-5,27495-2021-5,173,27495173,274952021,27495,2021,5,23.78,26.76,27.56,28.73,26.35,26.78,28.47,0.8,-0.9,3.37,13.1,585.9019276,24.91366989,72.9,100,31.14942529,16780,27,43.82311415,1
2021-6,27495-2021-6,174,27495174,274952021,27495,2021,6,23.12,26.55,27.67,28.88,26.81,25.64,28.12,0.7,0.5,8.91,3.7,439.3124462,24.68881235,72.9,100,31.14942529,16780,43,66.68050853,1
2021-7,27495-2021-7,175,27495175,274952021,27495,2021,7,22.08,25.77,27.11,28.66,27.31,24.69,27.69,2.3,-0.9,0.33,9.9,530.1952993,24.65811199,72.9,100,31.14942529,16780,54,79.53510179,1
2021-8,27495-2021-8,176,27495176,274952021,27495,2021,8,20.84,25.02,26.62,28.62,27.97,24.01,27.41,1,-0.2,9.97,-2.2,515.4908115,24.40171948,72.9,100,31.14942529,16780,46,67.55690983,1
2021-9,27495-2021-9,177,27495177,274952021,27495,2021,9,20.76,24.84,26.49,28.25,28.57,23.67,27.44,1.3,-1.1,6.84,5.7,418.5912831,24.62995578,72.9,100,31.14942529,16780,46,75.49485743,1
2021-10,27495-2021-10,178,27495178,274952021,27495,2021,10,20.58,24.53,26,28.11,28.29,24.06,27.59,1.2,-1.2,12.94,3.4,442.8742257,24.39649124,72.9,100,31.14942529,16780,45,71.7574782,1
2021-11,27495-2021-11,179,27495179,274952021,27495,2021,11,20.81,24.43,25.97,27.99,27.9,24.53,27.69,1.6,-1.6,15.1,14,527.8451138,23.69155918,72.9,100,31.14942529,16780,48,84.22701445,1
2021-12,27495-2021-12,180,27495180,274952021,27495,2021,12,21.31,24.06,25.6,27.68,27.05,24.88,27.49,2.5,-0.4,8.27,29.7,334.4412375,23.96666041,72.9,100,31.14942529,16780,35,66.73362185,1
2022-1,27495-2022-1,181,27495181,274952022,27495,2022,1,23.82,24.5,25.73,28,26.34,26.04,27.59,0.8,-0.5,16.48,23.5,259.5528137,24.16382184,72.9,100,31.14942529,16911,17,33.40788003,1
2022-2,27495-2022-2,182,27495182,274952022,27495,2022,2,24.66,25.32,26.02,27.87,26.08,27.17,27.71,1.8,-1.7,24.38,24.5,235.8683353,24.09362754,72.9,100,31.14942529,16911,6,11.52858819,1
2022-3,27495-2022-3,183,27495183,274952022,27495,2022,3,25.95,26.46,26.34,27.58,25.64,27.45,28.14,2.9,-1.8,22.67,20.8,364.4580877,24.5548922,72.9,100,31.14942529,16911,24,35.40029131,1
2022-4,27495-2022-4,184,27495184,274952022,27495,2022,4,24.31,26.68,26.85,27.79,25.89,27.23,28.46,2.8,-1.3,18.55,16.7,436.7400606,24.94174752,72.9,100,31.14942529,16911,23,36.58568989,1
2022-5,27495-2022-5,185,27495185,274952022,27495,2022,5,23.2,26.3,26.83,27.93,26.65,26.29,28.32,2.4,-1,15.33,13.2,565.6284828,24.91480106,72.9,100,31.14942529,16911,29,36.83093328,1
2022-6,27495-2022-6,186,27495186,274952022,27495,2022,6,21.77,26.02,27.03,28.27,27.11,25.36,27.94,2.8,-1.1,9.42,5.7,473.3902769,24.28856449,72.9,100,31.14942529,16911,49,69.58999472,1
2022-7,27495-2022-7,187,27495187,274952022,27495,2022,7,20.67,25.51,26.68,27.9,27.44,23.88,27.32,1.3,-1.8,6.69,10.9,524.6902553,24.43707937,72.9,100,31.14942529,16911,32,43.87902557,1
2022-8,27495-2022-8,188,27495188,274952022,27495,2022,8,20.29,24.69,25.92,27.76,28.09,23.26,27.09,1.7,-1.6,11.66,0.2,511.0385382,24.40107523,72.9,100,31.14942529,16911,15,22.62387163,1
2022-9,27495-2022-9,189,27495189,274952022,27495,2022,9,19.46,24.21,25.83,27.67,28.56,23.23,27.11,2.7,-0.8,11.05,-2.7,468.308462,24.41692449,72.9,100,31.14942529,16911,15,23.7073906,1
2022-10,27495-2022-10,190,27495190,274952022,27495,2022,10,19.06,24.17,25.92,27.6,28.38,23.74,27.27,2.8,-1.1,12.15,9,471.037932,23.84060477,72.9,100,31.14942529,16911,16,28.26401729,1
2022-11,27495-2022-11,191,27495191,274952022,27495,2022,11,20.27,24.31,25.89,27.77,27.48,24.37,27.48,0.5,-0.6,12.28,13.4,492.1319823,23.50017789,72.9,100,31.14942529,16911,10,19.57407681,1
2022-12,27495-2022-12,192,27495192,274952022,27495,2022,12,22.54,24.48,25.81,27.71,26.78,25.16,27.5,3.5,-2,13.08,24.4,441.3691834,23.83900272,72.9,100,31.14942529,16911,15,30.75230043,1
2023-1,27495-2023-1,193,27495193,274952023,27495,2023,1,24.27,25.17,25.88,27.62,25.9,26.32,27.58,1.4,1.1,20.28,18.9,384.233977,23.93981971,72.9,100,31.14942529,17038,7,11.73755935,1
2023-2,27495-2023-2,194,27495194,274952023,27495,2023,2,26.8,26.25,26.29,27.58,25.71,26.85,27.77,1.4,0.1,12.84,28.1,142.4142132,24.65528921,72.9,100,31.14942529,17038,7,11.98841375,1
2023-3,27495-2023-3,195,27495195,274952023,27495,2023,3,28.12,27.52,27.23,28.09,25.98,27.25,28.4,0.2,0.2,19.71,15.2,233.0582998,24.37937212,72.9,100,31.14942529,17038,14,19.83220659,1
2023-4,27495-2023-4,196,27495196,274952023,27495,2023,4,28.18,28.02,27.99,28.81,26.42,27.2,29.03,0.2,0,3.09,13.3,307.0808144,25.1859866,72.9,100,31.14942529,17038,22,30.7812669,1
2023-5,27495-2023-5,197,27495197,274952023,27495,2023,5,26.63,28.11,28.35,29.12,27.17,26.76,28.99,-1,-1,-7.23,11.3,436.9405193,25.75100577,72.9,100,31.14942529,17038,25,28.56474069,1
2023-6,27495-2023-6,198,27495198,274952023,27495,2023,6,25.81,27.85,28.59,29.48,28.04,25.23,28.53,0.3,-0.5,-3.2,-0.1,466.7003688,25.45752339,72.9,100,31.14942529,17038,20,23.17201648,1
2023-7,27495-2023-7,199,27495199,274952023,27495,2023,7,25.05,27.47,28.37,29.5,28.5,23.98,28.1,-0.3,-0.9,-10.81,2.6,462.7341702,25.91262877,72.9,100,31.14942529,17038,57,54.29087892,1
2023-8,27495-2023-8,200,27495200,274952023,27495,2023,8,24.16,27.17,28.2,29.65,29,23.39,27.97,-0.8,-1.3,-8.06,-5.7,381.5941501,25.49234468,72.9,100,31.14942529,17038,93,89.69190931,1
2023-9,27495-2023-9,201,27495201,274952023,27495,2023,9,23.4,27.08,28.29,29.77,29.48,23.23,28.07,-1.3,-1.2,-12.57,-0.9,372.5898498,25.63938735,72.9,100,31.14942529,17038,110,103.3986259,1
2023-10,27495-2023-10,202,27495202,274952023,27495,2023,10,23.34,27.09,28.36,29.93,29.18,23.35,28.25,-0.5,-1.5,-8.33,-2.5,452.8966932,25.04727861,72.9,100,31.14942529,17038,135,126.8056949,1
2023-11,27495-2023-11,203,27495203,274952023,27495,2023,11,23.85,27.28,28.72,30.12,28.46,24.59,28.56,-0.8,-1.3,-16.36,0.4,367.6996531,24.95976862,72.9,100,31.14942529,17038,132,141.7931709,1
2023-12,27495-2023-12,204,27495204,274952023,27495,2023,12,24.25,27.33,28.64,29.84,27.76,25.92,28.62,-0.2,-1.4,-21.78,5.5,314.2319644,25.36706305,72.9,100,31.14942529,17038,79,89.20946045,1
2007-1,27580-2007-1,1,27580001,275802007,27580,2007,1,25.13,26.61,27.31,28.92,26.19,25.57,27.94,-1.3,0.2,-18.3,14.4,336.2287016,22.64232036,75.1,100,0.240963855,8385,0,0,0
2007-2,27580-2007-2,2,27580002,275802007,27580,2007,2,26.26,26.52,26.84,28.61,26.12,26.48,28.02,-0.1,-0.1,2.34,10.2,133.624827,22.01597962,75.1,100,0.240963855,8385,0,0,0
2007-3,27580-2007-3,3,27580003,275802007,27580,2007,3,26.28,26.71,27.16,28.63,25.83,26.84,28.25,0.3,-0.6,9.12,14,417.1566067,21.91726028,75.1,100,0.240963855,8385,0,0,0
2007-4,27580-2007-4,4,27580004,275802007,27580,2007,4,25.19,27.26,27.7,28.66,26.1,26.77,28.56,-0.2,0.1,1.37,9.9,551.9546159,21.65584956,75.1,100,0.240963855,8385,0,0,0
2007-5,27580-2007-5,5,27580005,275802007,27580,2007,5,23.49,26.42,27.45,28.65,26.39,26.2,28.33,-0.2,0.2,6.13,4.2,453.9998276,21.5098317,75.1,100,0.240963855,8385,0,0,0
2007-6,27580-2007-6,6,27580006,275802007,27580,2007,6,22.34,26.19,27.57,28.73,26.67,25.06,27.97,0.9,-2.1,5.25,7.1,337.4564228,21.59546035,75.1,100,0.240963855,8385,0,0,0
2007-7,27580-2007-7,7,27580007,275802007,27580,2007,7,21.18,25.24,26.89,28.55,27.11,23.74,27.32,-0.5,-0.4,10.51,-0.2,328.008862,21.60485046,75.1,100,0.240963855,8385,0,0,0
2007-8,27580-2007-8,8,27580008,275802007,27580,2007,8,19.89,24.2,26.32,28.53,27.44,23.05,27.01,0.7,-0.5,5.35,-2,438.8155947,21.29412021,75.1,100,0.240963855,8385,0,0,0
2007-9,27580-2007-9,9,27580009,275802007,27580,2007,9,19.51,23.99,25.9,28.16,27.9,23.2,27.06,0.3,-1.2,9.48,4.1,411.6238413,21.56849619,75.1,100,0.240963855,8385,0,0,0
2007-10,27580-2007-10,10,27580010,275802007,27580,2007,10,19.28,23.8,25.58,28.05,28.05,23.25,27.16,1.2,-1,12.59,3.2,389.146407,20.48433301,75.1,100,0.240963855,8385,0,0,0
2007-11,27580-2007-11,11,27580011,275802007,27580,2007,11,19.72,23.66,25.4,27.57,27.43,23.94,27.19,1.4,-1.2,9.13,16.1,419.0737996,20.76229635,75.1,100,0.240963855,8385,0,0,0
2007-12,27580-2007-12,12,27580012,275802007,27580,2007,12,21.12,23.91,25.47,27.65,26.61,24.69,27.21,2.7,-2.1,20.63,16.5,320.2641519,20.09112301,75.1,100,0.240963855,8385,0,0,0
2008-1,27580-2008-1,13,27580013,275802008,27580,2008,1,24.26,24.32,24.97,26.78,25.89,25.61,27.2,2.9,-1.3,7.56,22,337.9334796,20.93333647,75.1,100,0.240963855,8544,2,0.624263848,0
2008-2,27580-2008-2,14,27580014,275802008,27580,2008,2,26.36,25.3,25.25,26.71,25.31,26.82,27.41,4.4,-1.3,26.74,23.6,314.6127698,20.22993816,75.1,100,0.240963855,8544,2,0.714690182,0
2008-3,27580-2008-3,15,27580015,275802008,27580,2008,3,27.12,26.69,26.3,27.14,25.38,27.41,27.91,2.4,-1.3,18.03,15.5,310.27464,20.78070643,75.1,100,0.240963855,8544,0,0,0
2008-4,27580-2008-4,16,27580016,275802008,27580,2008,4,26.05,27.28,26.95,27.57,25.61,27.36,28.22,1.1,-1.3,12.2,15.3,415.2239667,20.683827,75.1,100,0.240963855,8544,1,0.276996969,0
2008-5,27580-2008-5,17,27580017,275802008,27580,2008,5,24.69,27.18,27.19,27.9,26.36,26.76,28.19,-0.1,-0.1,12.64,7.6,463.8092528,20.74034222,75.1,100,0.240963855,8544,0,0,0
2008-6,27580-2008-6,18,27580018,275802008,27580,2008,6,23.62,26.52,27.07,27.99,26.94,25.39,27.73,1,0,5.66,3.9,439.5697455,21.45943734,75.1,100,0.240963855,8544,0,0,0
2008-7,27580-2008-7,19,27580019,275802008,27580,2008,7,22.74,26.12,27.03,28.11,27.46,24.23,27.37,0.5,-0.3,7.5,-0.4,374.4406416,21.20169074,75.1,100,0.240963855,8544,0,0,0
2008-8,27580-2008-8,20,27580020,275802008,27580,2008,8,22.04,25.79,26.83,28.02,27.97,23.53,27.22,1.7,-0.6,4.44,-3,344.2222888,20.97730282,75.1,100,0.240963855,8544,0,0,0
2008-9,27580-2008-9,21,27580021,275802008,27580,2008,9,21.7,25.35,26.52,28.09,28.64,23.19,27.31,2,-0.6,-1.88,-1.3,246.6877433,21.22435961,75.1,100,0.240963855,8544,0,0,0
2008-10,27580-2008-10,22,27580022,275802008,27580,2008,10,21.32,25.32,26.57,28.25,28.56,23.26,27.49,2.1,-0.4,8.04,1.1,333.9580521,20.84053665,75.1,100,0.240963855,8544,0,0,0
2008-11,27580-2008-11,23,27580023,275802008,27580,2008,11,21.63,25.15,26.47,28.17,27.88,23.95,27.58,2.2,-1.3,4.46,15.3,442.2163673,20.39061362,75.1,100,0.240963855,8544,0,0,0
2008-12,27580-2008-12,24,27580024,275802008,27580,2008,12,22.58,24.64,25.83,27.68,27,24.81,27.41,2.4,-1.4,18.49,21.8,327.1480121,20.51662457,75.1,100,0.240963855,8544,0,0,0
2009-1,27580-2009-1,25,27580025,275802009,27580,2009,1,24.36,25.32,25.76,27.38,26.05,25.72,27.43,1.8,-0.5,17.64,17.6,337.1217904,20.76803259,75.1,100,0.240963855,8700,0,0,0
2009-2,27580-2009-2,26,27580026,275802009,27580,2009,2,25.86,25.96,26.13,27.41,25.33,26.62,27.58,3.1,-1.8,13.58,20.9,310.0712611,20.9479763,75.1,100,0.240963855,8700,2,0.545881859,0
2009-3,27580-2009-3,27,27580027,275802009,27580,2009,3,26.11,26.51,26.61,27.69,25.34,27.35,28.04,0.7,-0.7,9.07,16.7,385.9842711,20.98903509,75.1,100,0.240963855,8700,0,0,0
2009-4,27580-2009-4,28,27580028,275802009,27580,2009,4,26.07,27.53,27.65,28.3,25.83,27.26,28.47,1.3,-0.7,8.17,9.3,374.1419931,21.39100905,75.1,100,0.240963855,8700,0,0,0
2009-5,27580-2009-5,29,27580029,275802009,27580,2009,5,25.11,27.59,28.06,28.82,26.08,26.57,28.56,-0.2,-1.2,7.53,3.3,376.8516062,21.70775319,75.1,100,0.240963855,8700,0,0,0
2009-6,27580-2009-6,30,27580030,275802009,27580,2009,6,23.9,27.28,28.13,28.96,26.57,25.28,28.25,0.2,0,0.78,0,377.0477023,21.70678908,75.1,100,0.240963855,8700,3,0.723218388,0
2009-7,27580-2009-7,31,27580031,275802009,27580,2009,7,22.82,26.66,27.83,29.06,27.35,23.83,27.71,0.4,-0.4,-11.85,2.8,295.6245817,22.05171665,75.1,100,0.240963855,8700,0,0,0
2009-8,27580-2009-8,32,27580032,275802009,27580,2009,8,21.66,26.05,27.59,29.17,27.79,23.11,27.45,-0.3,-0.8,-0.8,-5.7,381.62292,22.03386705,75.1,100,0.240963855,8700,0,0,0
2009-9,27580-2009-9,33,27580033,275802009,27580,2009,9,21.21,25.83,27.48,29.04,28.24,23.1,27.45,0.5,-0.9,-5.88,3.9,263.4884883,22.20352518,75.1,100,0.240963855,8700,1,0.218301548,0
2009-10,27580-2009-10,34,27580034,275802009,27580,2009,10,21.12,25.84,27.69,29.54,28.19,23.62,27.77,-2,-0.1,-2.12,-4.2,387.8024904,21.43370539,75.1,100,0.240963855,8700,1,0.207032295,0
2009-11,27580-2009-11,35,27580035,275802009,27580,2009,11,21.87,26.27,28.25,29.84,27.73,24.16,28,-1,-1.2,-4.89,3.8,384.1185632,21.32912419,75.1,100,0.240963855,8700,11,2.559819622,1
2009-12,27580-2009-12,36,27580036,275802009,27580,2009,12,23.46,26.67,28.33,29.62,26.92,25.26,28.09,-1.2,-0.1,-20.98,7.2,314.6831926,21.62213023,75.1,100,0.240963855,8700,21,5.564435394,1
2010-1,27580-2010-1,37,27580037,275802010,27580,2010,1,24.52,26.73,28.1,29.39,26.42,26.23,28.05,-1.8,0.4,-29.04,9.7,133.3467075,22.5965099,75.1,100,0.240963855,8858,40,7.199035193,1
2010-2,27580-2010-2,38,27580038,275802010,27580,2010,2,25.79,27.12,27.92,29.01,26.24,26.91,28.23,-2.4,0.7,-49,10,210.8096034,22.54710353,75.1,100,0.240963855,8858,22,3.077978762,1
2010-3,27580-2010-3,39,27580039,275802010,27580,2010,3,26.5,27.88,28.34,29.1,26.71,27.74,28.68,-1.1,0.4,-25.35,5.1,287.6449614,22.67062819,75.1,100,0.240963855,8858,10,1.244022223,1
2010-4,27580-2010-4,40,27580040,275802010,27580,2010,4,26.35,28.12,28.4,29.21,27.05,27.51,29.04,2,0.4,-7.86,5.3,383.8671317,22.08775229,75.1,100,0.240963855,8858,34,4.124753304,1
2010-5,27580-2010-5,41,27580041,275802010,27580,2010,5,24.75,27.13,27.77,29,27.52,26.64,28.78,1.5,-1.6,8.22,6.6,428.538431,21.92123741,75.1,100,0.240963855,8858,25,2.877418917,1
2010-6,27580-2010-6,42,27580042,275802010,27580,2010,6,23.36,26.08,27.16,28.58,27.84,25.54,28.15,0.6,-0.2,13.51,1.4,375.6083744,21.44045306,75.1,100,0.240963855,8858,23,3.23743277,1
2010-7,27580-2010-7,43,27580043,275802010,27580,2010,7,20.76,25,26.38,28.13,28.2,24.05,27.47,3,-0.7,12.35,-0.3,387.8643912,21.33397999,75.1,100,0.240963855,8858,48,8.101083479,1
2010-8,27580-2010-8,44,27580044,275802010,27580,2010,8,19.93,24.23,25.69,27.56,28.5,23.22,26.99,3,-1,11.42,0.2,360.9738367,22.16293414,75.1,100,0.240963855,8858,91,16.83009404,1
2010-9,27580-2010-9,45,27580045,275802010,27580,2010,9,19.23,24.07,25.46,27.2,28.7,23.06,26.95,3.7,-1.4,13.67,-4.4,376.0722093,21.7357241,75.1,100,0.240963855,8858,30,7.33158785,1
2010-10,27580-2010-10,46,27580046,275802010,27580,2010,10,19.46,23.72,25.36,27.33,28.64,23.54,27.15,2.9,-1.9,12.4,10.2,330.0202116,21.65316261,75.1,100,0.240963855,8858,20,5.093096991,1
2010-11,27580-2010-11,47,27580047,275802010,27580,2010,11,20.3,23.95,25.38,27.24,28.1,24.09,27.27,2.1,-1.5,16.5,14.6,474.2974446,20.97937422,75.1,100,0.240963855,8858,11,3.240010545,1
2010-12,27580-2010-12,48,27580048,275802010,27580,2010,12,21.64,23.98,25.44,27.31,27.34,24.81,27.21,4.8,-3.3,23.56,22.5,453.4634685,20.97885479,75.1,100,0.240963855,8858,11,4.116764957,1
2011-1,27580-2011-1,49,27580049,275802011,27580,2011,1,23.89,24.4,25.09,27.04,26.69,25.72,27.14,3.8,-2.6,21.48,27.3,328.4712931,21.64668329,75.1,100,0.240963855,9017,12,3.760794869,1
2011-2,27580-2011-2,50,27580050,275802011,27580,2011,2,26.11,25.58,25.55,27.03,25.91,27,27.51,4.5,-2.1,29.91,24.3,280.6410735,22.087192,75.1,100,0.240963855,9017,8,2.284060855,1
2011-3,27580-2011-3,51,27580051,275802011,27580,2011,3,26.1,26.37,26.4,27.73,25.97,27.52,27.96,4.2,-2,14.78,19.8,323.0110997,21.96076437,75.1,100,0.240963855,9017,25,6.05090078,1
2011-4,27580-2011-4,52,27580052,275802011,27580,2011,4,25.61,27.2,27.05,27.76,26.34,27.32,28.31,3.1,-0.8,9.9,17,534.9364774,21.80733734,75.1,100,0.240963855,9017,60,15.91138808,1
